Date,Time,Activity,Confidence,Activity
11/25/2017,3:45 PM,Still,1,0
11/25/2017,3:45 PM,Still,1,0
11/25/2017,3:45 PM,Still,1,0
11/25/2017,3:45 PM,Still,0.64,0
11/25/2017,3:45 PM,Still,1,0
11/25/2017,3:45 PM,Still,0.55,0
11/25/2017,3:45 PM,Still,0.61,0
11/25/2017,3:45 PM,Still,1,0
11/25/2017,3:45 PM,Still,0.5,0
11/25/2017,3:46 PM,Still,1,0
11/25/2017,3:46 PM,Still,1,0
11/25/2017,3:46 PM,Still,1,0
11/25/2017,3:46 PM,Still,1,0
11/25/2017,3:46 PM,Still,1,0
11/25/2017,3:46 PM,Still,1,0
11/25/2017,3:46 PM,Still,1,0
11/25/2017,3:46 PM,Still,1,0
11/25/2017,3:46 PM,Still,1,0
11/25/2017,3:46 PM,Still,0.53,0
11/25/2017,3:46 PM,Still,1,0
11/25/2017,3:46 PM,Still,1,0
11/25/2017,3:46 PM,Still,1,0
11/25/2017,3:47 PM,Still,1,0
11/25/2017,3:47 PM,Still,1,0
11/25/2017,3:47 PM,Still,1,0
11/25/2017,3:47 PM,Still,0.6,0
11/25/2017,3:47 PM,Still,0.83,0
11/25/2017,3:47 PM,Still,0.49,0
11/25/2017,3:47 PM,Still,1,0
11/25/2017,3:47 PM,Still,0.57,0
11/25/2017,3:47 PM,Still,0.62,0
11/25/2017,3:47 PM,Still,0.49,0
11/25/2017,3:47 PM,Still,0.64,0
11/25/2017,3:47 PM,Still,0.63,0
11/25/2017,3:47 PM,Still,1,0
11/25/2017,3:48 PM,Still,0.73,0
11/25/2017,3:48 PM,Still,0.46,0
11/25/2017,3:48 PM,Tilting,1,1
11/25/2017,3:48 PM,Still,0.6,0
11/25/2017,3:48 PM,Still,0.6,0
11/25/2017,3:48 PM,Still,0.56,0
11/25/2017,3:48 PM,Still,0.71,0
11/25/2017,3:48 PM,Still,1,0
11/25/2017,3:48 PM,Still,0.61,0
11/25/2017,3:48 PM,Still,1,0
11/25/2017,3:48 PM,Still,1,0
11/25/2017,3:48 PM,Still,1,0
11/25/2017,3:48 PM,Still,0.65,0
11/25/2017,3:49 PM,Still,1,0
11/25/2017,3:49 PM,Still,1,0
11/25/2017,3:49 PM,Still,1,0
11/25/2017,3:49 PM,Still,1,0
11/25/2017,3:49 PM,Still,1,0
11/25/2017,3:49 PM,Still,1,0
11/25/2017,3:49 PM,Still,1,0
11/25/2017,3:49 PM,Still,1,0
11/25/2017,3:49 PM,Still,1,0
11/25/2017,3:49 PM,Still,0.59,0
11/25/2017,3:49 PM,Still,0.63,0
11/25/2017,3:49 PM,Still,0.55,0
11/25/2017,3:49 PM,Still,1,0
11/25/2017,3:50 PM,Still,0.55,0
11/25/2017,3:50 PM,Tilting,1,1
11/25/2017,3:50 PM,Still,0.44,0
11/25/2017,3:50 PM,Still,0.53,0
11/25/2017,3:50 PM,Still,1,0
11/25/2017,3:50 PM,Still,0.7,0
11/25/2017,3:50 PM,Still,1,0
11/25/2017,3:50 PM,Still,1,0
11/25/2017,3:50 PM,Still,1,0
11/25/2017,3:50 PM,Still,0.82,0
11/25/2017,3:50 PM,Still,1,0
11/25/2017,3:50 PM,Still,1,0
11/25/2017,3:50 PM,Still,1,0
11/25/2017,3:50 PM,Still,1,0
11/25/2017,3:51 PM,Still,1,0
11/25/2017,3:51 PM,Still,1,0
11/25/2017,3:51 PM,Still,0.86,0
11/25/2017,3:51 PM,Still,0.73,0
11/25/2017,3:51 PM,Still,1,0
11/25/2017,3:51 PM,Still,1,0
11/25/2017,3:51 PM,Still,0.73,0
11/25/2017,3:51 PM,Still,1,0
11/25/2017,3:54 PM,Tilting,1,1
11/25/2017,3:54 PM,Still,1,0
11/25/2017,3:57 PM,Still,1,0
11/25/2017,4:00 PM,Tilting,1,1
11/25/2017,4:01 PM,Still,0.88,0
11/25/2017,4:04 PM,Tilting,1,1
11/25/2017,4:04 PM,Still,0.46,0
11/25/2017,4:04 PM,Tilting,1,1
11/25/2017,4:04 PM,Still,0.43,0
11/25/2017,4:05 PM,Still,0.83,0
11/25/2017,4:08 PM,Tilting,1,1
11/25/2017,4:08 PM,Still,0.7,0
11/25/2017,4:11 PM,Tilting,1,1
11/25/2017,4:11 PM,Still,0.62,0
11/25/2017,4:14 PM,Still,1,0
11/25/2017,4:17 PM,Still,1,0
11/25/2017,4:21 PM,Still,1,0
11/25/2017,4:24 PM,Tilting,1,1
11/25/2017,4:24 PM,Still,1,0
11/25/2017,4:24 PM,Tilting,1,1
11/25/2017,4:25 PM,Still,0.82,0
11/25/2017,4:28 PM,Still,1,0
11/25/2017,4:31 PM,Still,1,0
11/25/2017,4:34 PM,Still,1,0
11/25/2017,4:37 PM,Tilting,1,1
11/25/2017,4:37 PM,Still,0.64,0
11/25/2017,4:40 PM,Tilting,1,1
11/25/2017,4:41 PM,Tilting,1,1
11/25/2017,4:42 PM,On a bicycle,0.64,3
11/25/2017,4:42 PM,On a bicycle,0.77,3
11/25/2017,4:43 PM,On a bicycle,0.74,3
11/25/2017,4:43 PM,On a bicycle,0.88,3
11/25/2017,4:45 PM,On a bicycle,0.8,3
11/25/2017,4:46 PM,On a bicycle,0.7,3
11/25/2017,4:48 PM,Still,0.41,0
11/25/2017,4:48 PM,Still,0.67,0
11/25/2017,4:48 PM,Still,0.57,0
11/25/2017,4:48 PM,Still,0.76,0
11/25/2017,4:48 PM,Still,0.58,0
11/25/2017,4:48 PM,Still,0.46,0
11/25/2017,4:49 PM,Still,0.55,0
11/25/2017,4:49 PM,Still,0.68,0
11/25/2017,4:49 PM,Still,0.43,0
11/25/2017,4:49 PM,Still,0.55,0
11/25/2017,4:49 PM,Still,0.42,0
11/25/2017,4:50 PM,Still,0.44,0
11/25/2017,4:50 PM,Still,0.6,0
11/25/2017,4:50 PM,Still,0.62,0
11/25/2017,4:51 PM,Still,0.48,0
11/25/2017,4:51 PM,Still,0.43,0
11/25/2017,4:52 PM,On foot,0.92,4
11/25/2017,4:52 PM,Walking,0.92,5
11/25/2017,4:52 PM,On foot,0.97,4
11/25/2017,4:52 PM,Walking,0.97,5
11/25/2017,4:52 PM,On foot,0.47,4
11/25/2017,4:52 PM,Walking,0.47,5
11/25/2017,4:52 PM,On foot,0.54,4
11/25/2017,4:52 PM,Walking,0.54,5
11/25/2017,4:52 PM,On foot,0.97,4
11/25/2017,4:52 PM,Walking,0.97,5
11/25/2017,4:52 PM,On foot,0.97,4
11/25/2017,4:52 PM,Walking,0.97,5
11/25/2017,4:52 PM,On foot,0.44,4
11/25/2017,4:52 PM,Walking,0.44,5
11/25/2017,4:53 PM,On foot,0.89,4
11/25/2017,4:53 PM,Walking,0.89,5
11/25/2017,4:53 PM,On foot,0.82,4
11/25/2017,4:53 PM,Walking,0.82,5
11/25/2017,4:53 PM,On foot,0.55,4
11/25/2017,4:53 PM,Walking,0.55,5
11/25/2017,4:53 PM,On foot,0.96,4
11/25/2017,4:53 PM,Walking,0.96,5
11/25/2017,4:53 PM,On foot,0.86,4
11/25/2017,4:53 PM,Walking,0.86,5
11/25/2017,4:53 PM,On foot,0.52,4
11/25/2017,4:53 PM,Walking,0.52,5
11/25/2017,4:53 PM,On foot,0.98,4
11/25/2017,4:53 PM,Walking,0.98,5
11/25/2017,4:54 PM,Still,0.64,0
11/25/2017,4:54 PM,Still,1,0
11/25/2017,4:54 PM,Still,1,0
11/25/2017,4:54 PM,Still,0.63,0
11/25/2017,4:54 PM,Still,0.55,0
11/25/2017,4:55 PM,Still,0.89,0
11/25/2017,4:55 PM,Still,0.93,0
11/25/2017,4:55 PM,Still,0.81,0
11/25/2017,4:55 PM,Still,0.82,0
11/25/2017,4:55 PM,Still,1,0
11/25/2017,4:55 PM,Still,1,0
11/25/2017,4:55 PM,Still,0.5,0
11/25/2017,4:55 PM,Still,0.52,0
11/25/2017,4:55 PM,Still,0.68,0
11/25/2017,4:55 PM,Still,0.58,0
11/25/2017,4:55 PM,Still,0.75,0
11/25/2017,4:55 PM,Still,0.41,0
11/25/2017,4:56 PM,Still,1,0
11/25/2017,4:56 PM,Still,0.8,0
11/25/2017,4:56 PM,Still,1,0
11/25/2017,4:56 PM,Still,0.77,0
11/25/2017,4:56 PM,Still,0.55,0
11/25/2017,4:56 PM,Still,1,0
11/25/2017,4:56 PM,Still,1,0
11/25/2017,4:56 PM,Still,1,0
11/25/2017,4:56 PM,Still,0.87,0
11/25/2017,4:56 PM,Still,1,0
11/25/2017,4:56 PM,Still,0.72,0
11/25/2017,4:57 PM,Still,0.84,0
11/25/2017,4:57 PM,Still,0.75,0
11/25/2017,4:57 PM,Still,0.47,0
11/25/2017,4:57 PM,Still,0.7,0
11/25/2017,4:57 PM,Still,0.86,0
11/25/2017,4:57 PM,Still,0.65,0
11/25/2017,4:57 PM,Still,1,0
11/25/2017,4:57 PM,Still,0.79,0
11/25/2017,4:57 PM,Still,1,0
11/25/2017,4:58 PM,On foot,0.42,4
11/25/2017,4:58 PM,Walking,0.42,5
11/25/2017,4:58 PM,Still,0.61,0
11/25/2017,4:58 PM,Still,0.54,0
11/25/2017,4:58 PM,Still,0.74,0
11/25/2017,4:58 PM,Still,0.49,0
11/25/2017,4:59 PM,Still,0.54,0
11/25/2017,4:59 PM,Still,0.67,0
11/25/2017,4:59 PM,Still,0.47,0
11/25/2017,4:59 PM,Still,0.68,0
11/25/2017,4:59 PM,Still,0.48,0
11/25/2017,4:59 PM,Still,0.47,0
11/25/2017,4:59 PM,Still,0.78,0
11/25/2017,4:59 PM,Still,0.51,0
11/25/2017,4:59 PM,Still,0.81,0
11/25/2017,4:59 PM,Still,0.63,0
11/25/2017,4:59 PM,Still,0.76,0
11/25/2017,4:59 PM,Still,0.99,0
11/25/2017,5:01 PM,Still,0.8,0
11/25/2017,5:01 PM,Still,0.51,0
11/25/2017,5:01 PM,Still,0.58,0
11/25/2017,5:01 PM,Still,0.59,0
11/25/2017,5:01 PM,Still,0.48,0
11/25/2017,5:02 PM,Still,0.47,0
11/25/2017,5:04 PM,Still,0.7,0
11/25/2017,5:04 PM,Still,0.7,0
11/25/2017,5:04 PM,Still,0.81,0
11/25/2017,5:04 PM,Still,1,0
11/25/2017,5:04 PM,Still,0.75,0
11/25/2017,5:04 PM,Still,0.47,0
11/25/2017,5:05 PM,Still,0.91,0
11/25/2017,5:05 PM,Still,0.82,0
11/25/2017,5:05 PM,Still,0.69,0
11/25/2017,5:07 PM,Tilting,1,1
11/25/2017,5:07 PM,Still,0.52,0
11/25/2017,5:07 PM,Still,0.5,0
11/25/2017,5:07 PM,Still,0.55,0
11/25/2017,5:08 PM,Still,0.99,0
11/25/2017,5:08 PM,Still,0.79,0
11/25/2017,5:08 PM,Still,0.68,0
11/25/2017,5:08 PM,Still,0.51,0
11/25/2017,5:08 PM,Still,0.48,0
11/25/2017,5:08 PM,Still,0.79,0
11/25/2017,5:08 PM,Still,0.71,0
11/25/2017,5:08 PM,Still,0.58,0
11/25/2017,5:08 PM,Still,0.71,0
11/25/2017,5:08 PM,Still,1,0
11/25/2017,5:08 PM,Still,0.69,0
11/25/2017,5:08 PM,Still,0.87,0
11/25/2017,5:08 PM,Still,0.71,0
11/25/2017,5:09 PM,Still,0.8,0
11/25/2017,5:09 PM,Still,0.85,0
11/25/2017,5:09 PM,Still,0.95,0
11/25/2017,5:09 PM,Still,0.76,0
11/25/2017,5:09 PM,Still,0.5,0
11/25/2017,5:09 PM,Still,0.42,0
11/25/2017,5:09 PM,Still,0.48,0
11/25/2017,5:09 PM,Still,0.41,0
11/25/2017,5:09 PM,Still,1,0
11/25/2017,5:09 PM,Still,1,0
11/25/2017,5:09 PM,Still,0.76,0
11/25/2017,5:09 PM,Still,0.5,0
11/25/2017,5:09 PM,Still,1,0
11/25/2017,5:09 PM,Still,1,0
11/25/2017,5:10 PM,Still,1,0
11/25/2017,5:10 PM,Still,0.55,0
11/25/2017,5:10 PM,Still,1,0
11/25/2017,5:10 PM,Still,1,0
11/25/2017,5:10 PM,Still,1,0
11/25/2017,5:10 PM,Still,0.66,0
11/25/2017,5:10 PM,Still,0.49,0
11/25/2017,5:10 PM,Still,1,0
11/25/2017,5:10 PM,Still,0.75,0
11/25/2017,5:11 PM,Tilting,1,1
11/25/2017,5:11 PM,Still,0.42,0
11/25/2017,5:11 PM,Still,0.55,0
11/25/2017,5:11 PM,Still,0.49,0
11/25/2017,5:11 PM,Still,0.89,0
11/25/2017,5:12 PM,Still,0.62,0
11/25/2017,5:12 PM,Still,0.54,0
11/25/2017,5:12 PM,Still,0.72,0
11/25/2017,5:12 PM,Still,0.46,0
11/25/2017,5:12 PM,In a vehicle,0.41,2
11/25/2017,5:12 PM,Still,0.5,0
11/25/2017,5:12 PM,Still,0.56,0
11/25/2017,5:12 PM,Still,0.46,0
11/25/2017,5:12 PM,Still,0.55,0
11/25/2017,5:12 PM,Still,0.55,0
11/25/2017,5:12 PM,Still,0.58,0
11/25/2017,5:12 PM,Still,0.56,0
11/25/2017,5:12 PM,Still,0.49,0
11/25/2017,5:13 PM,Still,0.48,0
11/25/2017,5:13 PM,Still,0.73,0
11/25/2017,5:13 PM,Still,0.48,0
11/25/2017,5:14 PM,Still,0.44,0
11/25/2017,5:14 PM,Still,0.47,0
11/25/2017,5:15 PM,Still,0.41,0
11/25/2017,5:15 PM,Still,0.61,0
11/25/2017,5:16 PM,Still,1,0
11/25/2017,5:16 PM,Still,0.46,0
11/25/2017,5:16 PM,Tilting,1,1
11/25/2017,5:16 PM,Still,0.47,0
11/25/2017,5:17 PM,Still,0.73,0
11/25/2017,5:17 PM,Tilting,1,1
11/25/2017,5:17 PM,On foot,0.73,4
11/25/2017,5:17 PM,Walking,0.73,5
11/25/2017,5:17 PM,On foot,0.87,4
11/25/2017,5:17 PM,Walking,0.87,5
11/25/2017,5:17 PM,On foot,0.9,4
11/25/2017,5:17 PM,Walking,0.9,5
11/25/2017,5:17 PM,On foot,0.94,4
11/25/2017,5:17 PM,Walking,0.94,5
11/25/2017,5:17 PM,On foot,0.91,4
11/25/2017,5:17 PM,Walking,0.91,5
11/25/2017,5:18 PM,On foot,0.51,4
11/25/2017,5:18 PM,Walking,0.51,5
11/25/2017,5:18 PM,On foot,0.86,4
11/25/2017,5:18 PM,Walking,0.86,5
11/25/2017,5:18 PM,On foot,0.97,4
11/25/2017,5:18 PM,Walking,0.97,5
11/25/2017,5:18 PM,On foot,0.79,4
11/25/2017,5:18 PM,Walking,0.79,5
11/25/2017,5:20 PM,On a bicycle,0.53,3
11/25/2017,5:21 PM,On a bicycle,0.64,3
11/25/2017,5:21 PM,On a bicycle,0.94,3
11/25/2017,5:21 PM,On a bicycle,0.77,3
11/25/2017,5:21 PM,On a bicycle,0.64,3
11/25/2017,5:21 PM,On a bicycle,0.79,3
11/25/2017,5:22 PM,On a bicycle,0.86,3
11/25/2017,5:22 PM,On a bicycle,0.72,3
11/25/2017,5:22 PM,On a bicycle,0.78,3
11/25/2017,5:23 PM,On a bicycle,0.66,3
11/25/2017,5:23 PM,On a bicycle,0.43,3
11/25/2017,5:23 PM,On a bicycle,0.96,3
11/25/2017,5:23 PM,On a bicycle,0.45,3
11/25/2017,5:24 PM,Tilting,1,1
11/25/2017,5:25 PM,Still,0.67,0
11/25/2017,5:25 PM,Still,0.5,0
11/25/2017,5:25 PM,Still,0.73,0
11/25/2017,5:25 PM,Still,0.77,0
11/25/2017,5:25 PM,Still,0.41,0
11/25/2017,5:25 PM,Still,0.61,0
11/25/2017,5:25 PM,Still,0.72,0
11/25/2017,5:26 PM,Still,0.66,0
11/25/2017,5:26 PM,Still,0.51,0
11/25/2017,5:26 PM,Still,0.82,0
11/25/2017,5:26 PM,Still,0.73,0
11/25/2017,5:27 PM,On a bicycle,0.56,3
11/25/2017,5:27 PM,On a bicycle,0.96,3
11/25/2017,5:27 PM,On a bicycle,0.94,3
11/25/2017,5:27 PM,In a vehicle,0.65,2
11/25/2017,5:28 PM,On a bicycle,0.79,3
11/25/2017,5:28 PM,On a bicycle,0.98,3
11/25/2017,5:28 PM,On a bicycle,0.98,3
11/25/2017,5:28 PM,On a bicycle,0.76,3
11/25/2017,5:28 PM,On a bicycle,0.98,3
11/25/2017,5:29 PM,On a bicycle,0.48,3
11/25/2017,5:29 PM,On a bicycle,0.5,3
11/25/2017,5:29 PM,In a vehicle,0.48,2
11/25/2017,5:29 PM,On a bicycle,0.5,3
11/25/2017,5:30 PM,On a bicycle,0.77,3
11/25/2017,5:30 PM,On a bicycle,0.66,3
11/25/2017,5:30 PM,On a bicycle,0.98,3
11/25/2017,5:30 PM,On a bicycle,0.96,3
11/25/2017,5:30 PM,On a bicycle,0.98,3
11/25/2017,5:30 PM,On a bicycle,0.94,3
11/25/2017,5:30 PM,On a bicycle,0.85,3
11/25/2017,5:31 PM,On a bicycle,0.98,3
11/25/2017,5:31 PM,On a bicycle,0.94,3
11/25/2017,5:31 PM,On a bicycle,0.98,3
11/25/2017,5:31 PM,On a bicycle,0.93,3
11/25/2017,5:31 PM,On a bicycle,0.98,3
11/25/2017,5:31 PM,On a bicycle,0.99,3
11/25/2017,5:31 PM,On a bicycle,0.97,3
11/25/2017,5:31 PM,On a bicycle,0.99,3
11/25/2017,5:31 PM,On a bicycle,0.61,3
11/25/2017,5:31 PM,On a bicycle,0.76,3
11/25/2017,5:32 PM,On a bicycle,0.62,3
11/25/2017,5:32 PM,On a bicycle,0.99,3
11/25/2017,5:33 PM,In a vehicle,0.68,2
11/25/2017,5:33 PM,In a vehicle,0.85,2
11/25/2017,5:33 PM,In a vehicle,0.93,2
11/25/2017,5:33 PM,In a vehicle,0.96,2
11/25/2017,5:33 PM,In a vehicle,0.8,2
11/25/2017,5:33 PM,In a vehicle,0.96,2
11/25/2017,5:33 PM,In a vehicle,0.95,2
11/25/2017,5:34 PM,In a vehicle,0.45,2
11/25/2017,5:34 PM,In a vehicle,0.8,2
11/25/2017,5:34 PM,On a bicycle,0.52,3
11/25/2017,5:34 PM,In a vehicle,0.98,2
11/25/2017,5:35 PM,In a vehicle,0.99,2
11/25/2017,5:35 PM,In a vehicle,0.97,2
11/25/2017,5:35 PM,On a bicycle,0.56,3
11/25/2017,5:36 PM,In a vehicle,0.55,2
11/25/2017,5:36 PM,On a bicycle,0.47,3
11/25/2017,5:37 PM,On a bicycle,0.52,3
11/25/2017,5:37 PM,On a bicycle,0.51,3
11/25/2017,5:37 PM,On a bicycle,0.45,3
11/25/2017,5:37 PM,On a bicycle,0.97,3
11/25/2017,5:38 PM,In a vehicle,0.74,2
11/25/2017,5:38 PM,In a vehicle,0.97,2
11/25/2017,5:38 PM,In a vehicle,0.92,2
11/25/2017,5:38 PM,In a vehicle,0.95,2
11/25/2017,5:38 PM,In a vehicle,0.89,2
11/25/2017,5:38 PM,In a vehicle,0.98,2
11/25/2017,5:38 PM,In a vehicle,0.71,2
11/25/2017,5:39 PM,In a vehicle,0.97,2
11/25/2017,5:39 PM,In a vehicle,0.53,2
11/25/2017,5:39 PM,In a vehicle,0.96,2
11/25/2017,5:39 PM,In a vehicle,0.89,2
11/25/2017,5:39 PM,In a vehicle,0.96,2
11/25/2017,5:40 PM,In a vehicle,0.98,2
11/25/2017,5:40 PM,In a vehicle,0.97,2
11/25/2017,5:40 PM,On a bicycle,0.41,3
11/25/2017,5:41 PM,On a bicycle,0.65,3
11/25/2017,5:41 PM,On a bicycle,0.52,3
11/25/2017,5:41 PM,On a bicycle,0.99,3
11/25/2017,5:41 PM,On a bicycle,0.83,3
11/25/2017,5:41 PM,On a bicycle,0.99,3
11/25/2017,5:42 PM,On a bicycle,0.99,3
11/25/2017,5:42 PM,On a bicycle,0.99,3
11/25/2017,5:42 PM,On a bicycle,0.95,3
11/25/2017,5:42 PM,On a bicycle,0.99,3
11/25/2017,5:42 PM,On a bicycle,0.9,3
11/25/2017,5:43 PM,Still,0.55,0
11/25/2017,5:43 PM,Still,0.67,0
11/25/2017,5:43 PM,Still,0.6,0
11/25/2017,5:43 PM,Still,0.51,0
11/25/2017,5:43 PM,Still,0.42,0
11/25/2017,5:43 PM,Still,1,0
11/25/2017,5:43 PM,Still,0.48,0
11/25/2017,5:44 PM,On foot,0.99,4
11/25/2017,5:44 PM,Walking,0.99,5
11/25/2017,5:44 PM,On foot,0.52,4
11/25/2017,5:44 PM,Walking,0.52,5
11/25/2017,5:44 PM,On foot,0.81,4
11/25/2017,5:44 PM,Walking,0.81,5
11/25/2017,5:44 PM,On foot,0.86,4
11/25/2017,5:44 PM,Walking,0.86,5
11/25/2017,5:44 PM,On foot,0.97,4
11/25/2017,5:44 PM,Walking,0.97,5
11/25/2017,5:44 PM,Tilting,1,1
11/25/2017,5:44 PM,On foot,0.45,4
11/25/2017,5:44 PM,Walking,0.45,5
11/25/2017,5:45 PM,Tilting,1,1
11/25/2017,5:45 PM,On foot,0.93,4
11/25/2017,5:45 PM,Walking,0.93,5
11/25/2017,5:45 PM,Tilting,1,1
11/25/2017,5:45 PM,On foot,0.87,4
11/25/2017,5:45 PM,Walking,0.87,5
11/25/2017,5:45 PM,On foot,0.9,4
11/25/2017,5:45 PM,Walking,0.9,5
11/25/2017,5:45 PM,On foot,0.85,4
11/25/2017,5:45 PM,Walking,0.85,5
11/25/2017,5:45 PM,Still,0.74,0
11/25/2017,5:45 PM,Tilting,1,1
11/25/2017,5:45 PM,Still,0.69,0
11/25/2017,5:47 PM,Still,0.59,0
11/25/2017,5:47 PM,Still,0.67,0
11/25/2017,5:47 PM,Still,0.5,0
11/25/2017,5:47 PM,Still,1,0
11/25/2017,5:48 PM,Still,0.43,0
11/25/2017,5:48 PM,Still,1,0
11/25/2017,5:48 PM,Still,0.47,0
11/25/2017,5:48 PM,Still,0.73,0
11/25/2017,5:48 PM,Still,0.68,0
11/25/2017,5:48 PM,Still,0.56,0
11/25/2017,5:49 PM,Still,0.69,0
11/25/2017,5:49 PM,Still,0.41,0
11/25/2017,5:49 PM,Still,0.57,0
11/25/2017,5:50 PM,Still,0.41,0
11/25/2017,5:50 PM,Still,0.6,0
11/25/2017,5:50 PM,Still,0.8,0
11/25/2017,5:50 PM,Still,0.85,0
11/25/2017,5:50 PM,Still,1,0
11/25/2017,5:50 PM,Still,1,0
11/25/2017,5:51 PM,Still,0.59,0
11/25/2017,5:51 PM,Still,0.64,0
11/25/2017,5:51 PM,Still,0.75,0
11/25/2017,5:51 PM,Still,0.78,0
11/25/2017,5:51 PM,Still,0.79,0
11/25/2017,5:51 PM,Still,0.9,0
11/25/2017,5:51 PM,Still,1,0
11/25/2017,5:51 PM,Still,0.89,0
11/25/2017,5:51 PM,Still,1,0
11/25/2017,5:51 PM,Still,1,0
11/25/2017,5:51 PM,Still,0.89,0
11/25/2017,5:51 PM,Still,0.67,0
11/25/2017,5:51 PM,Still,0.64,0
11/25/2017,5:52 PM,Still,0.92,0
11/25/2017,5:52 PM,Still,0.87,0
11/25/2017,5:52 PM,Still,0.89,0
11/25/2017,5:52 PM,Still,1,0
11/25/2017,5:52 PM,Still,0.82,0
11/25/2017,5:52 PM,Still,0.45,0
11/25/2017,5:52 PM,Still,1,0
11/25/2017,5:52 PM,Still,1,0
11/25/2017,5:52 PM,Still,1,0
11/25/2017,5:52 PM,Still,1,0
11/25/2017,5:52 PM,Still,1,0
11/25/2017,5:52 PM,Still,0.55,0
11/25/2017,5:52 PM,Still,0.45,0
11/25/2017,5:52 PM,In a vehicle,0.41,2
11/25/2017,5:53 PM,Still,0.75,0
11/25/2017,5:53 PM,Still,0.51,0
11/25/2017,5:53 PM,In a vehicle,0.44,2
11/25/2017,5:53 PM,Still,0.47,0
11/25/2017,5:53 PM,Still,1,0
11/25/2017,5:53 PM,Still,0.66,0
11/25/2017,5:53 PM,Still,1,0
11/25/2017,5:54 PM,Tilting,1,1
11/25/2017,5:54 PM,Tilting,1,1
11/25/2017,5:54 PM,Still,0.84,0
11/25/2017,5:54 PM,Still,0.71,0
11/25/2017,5:55 PM,Still,1,0
11/25/2017,5:55 PM,On foot,0.89,4
11/25/2017,5:55 PM,Walking,0.89,5
11/25/2017,5:55 PM,On foot,0.94,4
11/25/2017,5:55 PM,Walking,0.94,5
11/25/2017,5:56 PM,Tilting,1,1
11/25/2017,5:57 PM,Tilting,1,1
11/25/2017,5:57 PM,Still,0.42,0
11/25/2017,5:57 PM,Still,0.72,0
11/25/2017,5:57 PM,Still,0.69,0
11/25/2017,5:57 PM,Still,0.49,0
11/25/2017,5:57 PM,Tilting,1,1
11/25/2017,5:57 PM,Still,0.73,0
11/25/2017,5:57 PM,Still,0.42,0
11/25/2017,5:57 PM,Still,0.44,0
11/25/2017,5:57 PM,Still,0.69,0
11/25/2017,5:57 PM,Still,1,0
11/25/2017,5:57 PM,Still,1,0
11/25/2017,5:57 PM,Still,0.75,0
11/25/2017,5:57 PM,Still,0.67,0
11/25/2017,5:58 PM,Still,0.63,0
11/25/2017,5:58 PM,Still,0.53,0
11/25/2017,5:58 PM,Still,0.44,0
11/25/2017,5:58 PM,Still,0.48,0
11/25/2017,5:58 PM,Still,0.52,0
11/25/2017,5:58 PM,Still,0.54,0
11/25/2017,5:58 PM,Still,0.66,0
11/25/2017,5:58 PM,Still,0.73,0
11/25/2017,5:59 PM,Still,0.43,0
11/25/2017,5:59 PM,Still,0.74,0
11/25/2017,5:59 PM,Still,0.76,0
11/25/2017,5:59 PM,Still,0.6,0
11/25/2017,5:59 PM,Still,1,0
11/25/2017,5:59 PM,Still,0.6,0
11/25/2017,5:59 PM,Still,0.51,0
11/25/2017,5:59 PM,Still,0.48,0
11/25/2017,5:59 PM,Still,0.51,0
11/25/2017,5:59 PM,Still,0.44,0
11/25/2017,5:59 PM,Still,0.62,0
11/25/2017,5:59 PM,Still,1,0
11/25/2017,6:00 PM,Still,0.66,0
11/25/2017,6:00 PM,Still,0.46,0
11/25/2017,6:00 PM,Still,0.68,0
11/25/2017,6:00 PM,Still,0.73,0
11/25/2017,6:00 PM,Still,1,0
11/25/2017,6:00 PM,Still,0.66,0
11/25/2017,6:00 PM,Still,0.46,0
11/25/2017,6:01 PM,Still,0.62,0
11/25/2017,6:01 PM,Still,0.48,0
11/25/2017,6:01 PM,Still,0.78,0
11/25/2017,6:01 PM,Still,0.69,0
11/25/2017,6:01 PM,Still,0.66,0
11/25/2017,6:01 PM,Still,0.59,0
11/25/2017,6:01 PM,Still,0.46,0
11/25/2017,6:01 PM,Still,0.66,0
11/25/2017,6:01 PM,Still,0.7,0
11/25/2017,6:01 PM,Still,0.59,0
11/25/2017,6:02 PM,Still,0.67,0
11/25/2017,6:02 PM,Still,0.84,0
11/25/2017,6:02 PM,Still,0.97,0
11/25/2017,6:02 PM,Still,0.65,0
11/25/2017,6:02 PM,Still,1,0
11/25/2017,6:02 PM,Still,0.56,0
11/25/2017,6:02 PM,Still,0.65,0
11/25/2017,6:02 PM,Still,0.6,0
11/25/2017,6:02 PM,Still,0.51,0
11/25/2017,6:02 PM,Still,1,0
11/25/2017,6:02 PM,Still,0.55,0
11/25/2017,6:02 PM,Still,0.53,0
11/25/2017,6:03 PM,Still,0.62,0
11/25/2017,6:03 PM,Still,0.59,0
11/25/2017,6:03 PM,Still,0.77,0
11/25/2017,6:03 PM,Still,0.44,0
11/25/2017,6:03 PM,Still,0.76,0
11/25/2017,6:03 PM,Still,0.77,0
11/25/2017,6:03 PM,Still,0.67,0
11/25/2017,6:03 PM,Still,0.49,0
11/25/2017,6:03 PM,Still,0.64,0
11/25/2017,6:03 PM,Still,0.48,0
11/25/2017,6:03 PM,Still,0.55,0
11/25/2017,6:04 PM,Still,0.66,0
11/25/2017,6:04 PM,Still,0.41,0
11/25/2017,6:04 PM,Still,0.71,0
11/25/2017,6:04 PM,Still,0.68,0
