Timestamp,Date,Time,Actitivty,Percentage
1511625043,11/25/2017,8:50 PM,Still,0.36
1511625043,11/25/2017,8:50 PM,In a vehicle,0.06
1511625043,11/25/2017,8:50 PM,Unknown Activity,0.02
1511625043,11/25/2017,8:50 PM,On a bicycle,0.01
1511625074,11/25/2017,8:51 PM,On foot,0.59
1511625074,11/25/2017,8:51 PM,Walking,0.59
1511625074,11/25/2017,8:51 PM,Still,0.22
1511625074,11/25/2017,8:51 PM,Unknown Activity,0.1
1511625074,11/25/2017,8:51 PM,In a vehicle,0.03
1511625074,11/25/2017,8:51 PM,On a bicycle,0.02
1511625074,11/25/2017,8:51 PM,Running,0.02
1511625078,11/25/2017,8:51 PM,On foot,0.93
1511625078,11/25/2017,8:51 PM,Walking,0.93
1511625078,11/25/2017,8:51 PM,Still,0.05
1511625078,11/25/2017,8:51 PM,Unknown Activity,0.02
1511625100,11/25/2017,8:51 PM,On foot,0.51
1511625100,11/25/2017,8:51 PM,Walking,0.51
1511625100,11/25/2017,8:51 PM,Still,0.43
1511625100,11/25/2017,8:51 PM,In a vehicle,0.03
1511625100,11/25/2017,8:51 PM,Unknown Activity,0.02
1511625100,11/25/2017,8:51 PM,On a bicycle,0
1511625121,11/25/2017,8:52 PM,Still,0.74
1511625121,11/25/2017,8:52 PM,On foot,0.14
1511625121,11/25/2017,8:52 PM,Walking,0.14
1511625121,11/25/2017,8:52 PM,In a vehicle,0.07
1511625121,11/25/2017,8:52 PM,Unknown Activity,0.02
1511625121,11/25/2017,8:52 PM,On a bicycle,0.01
1511625126,11/25/2017,8:52 PM,Still,0.78
1511625126,11/25/2017,8:52 PM,In a vehicle,0.16
1511625126,11/25/2017,8:52 PM,On foot,0.03
1511625126,11/25/2017,8:52 PM,Unknown Activity,0.03
1511625126,11/25/2017,8:52 PM,Walking,0.03
1511625130,11/25/2017,8:52 PM,Still,0.92
1511625130,11/25/2017,8:52 PM,On foot,0.04
1511625130,11/25/2017,8:52 PM,Walking,0.04
1511625130,11/25/2017,8:52 PM,Unknown Activity,0.03
1511625131,11/25/2017,8:52 PM,In a vehicle,0.01
1511625135,11/25/2017,8:52 PM,Still,0.92
1511625135,11/25/2017,8:52 PM,In a vehicle,0.05
1511625135,11/25/2017,8:52 PM,Unknown Activity,0.03
1511625140,11/25/2017,8:52 PM,Still,0.83
1511625140,11/25/2017,8:52 PM,On foot,0.11
1511625140,11/25/2017,8:52 PM,Walking,0.11
1511625140,11/25/2017,8:52 PM,Unknown Activity,0.04
1511625140,11/25/2017,8:52 PM,In a vehicle,0.02
1511625153,11/25/2017,8:52 PM,Still,0.5
1511625153,11/25/2017,8:52 PM,Unknown Activity,0.21
1511625153,11/25/2017,8:52 PM,On a bicycle,0.07
1511625153,11/25/2017,8:52 PM,On foot,0.07
1511625153,11/25/2017,8:52 PM,Walking,0.07
1511625153,11/25/2017,8:52 PM,In a vehicle,0.06
1511625153,11/25/2017,8:52 PM,Running,0.05
1511625157,11/25/2017,8:52 PM,Still,0.82
1511625157,11/25/2017,8:52 PM,On a bicycle,0.1
1511625157,11/25/2017,8:52 PM,On foot,0.04
1511625157,11/25/2017,8:52 PM,Walking,0.04
1511625157,11/25/2017,8:52 PM,Unknown Activity,0.03
1511625157,11/25/2017,8:52 PM,In a vehicle,0.01
1511625170,11/25/2017,8:52 PM,Still,0.47
1511625170,11/25/2017,8:52 PM,Unknown Activity,0.22
1511625170,11/25/2017,8:52 PM,On foot,0.12
1511625170,11/25/2017,8:52 PM,Walking,0.12
1511625170,11/25/2017,8:52 PM,In a vehicle,0.05
1511625170,11/25/2017,8:52 PM,On a bicycle,0.05
1511625170,11/25/2017,8:52 PM,Running,0.05
1511625175,11/25/2017,8:52 PM,Still,1
1511625179,11/25/2017,8:52 PM,Still,1
1511625192,11/25/2017,8:53 PM,Still,0.29
1511625192,11/25/2017,8:53 PM,Unknown Activity,0.22
1511625192,11/25/2017,8:53 PM,In a vehicle,0.21
1511625192,11/25/2017,8:53 PM,On foot,0.1
1511625192,11/25/2017,8:53 PM,Walking,0.1
1511625192,11/25/2017,8:53 PM,On a bicycle,0.07
1511625192,11/25/2017,8:53 PM,Running,0.05
1511625197,11/25/2017,8:53 PM,Still,0.89
1511625197,11/25/2017,8:53 PM,In a vehicle,0.08
1511625197,11/25/2017,8:53 PM,Unknown Activity,0.02
1511625197,11/25/2017,8:53 PM,On foot,0.01
1511625197,11/25/2017,8:53 PM,Walking,0.01
1511625201,11/25/2017,8:53 PM,Still,1
1511625205,11/25/2017,8:53 PM,Still,1
1511625210,11/25/2017,8:53 PM,Still,1
1511625214,11/25/2017,8:53 PM,Still,1
1511625219,11/25/2017,8:53 PM,Still,1
1511625223,11/25/2017,8:53 PM,Still,1
1511625228,11/25/2017,8:53 PM,Still,1
1511625232,11/25/2017,8:53 PM,Still,0.79
1511625232,11/25/2017,8:53 PM,On foot,0.12
1511625232,11/25/2017,8:53 PM,Walking,0.12
1511625232,11/25/2017,8:53 PM,Unknown Activity,0.04
1511625232,11/25/2017,8:53 PM,In a vehicle,0.03
1511625232,11/25/2017,8:53 PM,On a bicycle,0.02
1511625237,11/25/2017,8:53 PM,Still,1
1511625241,11/25/2017,8:54 PM,Still,1
1511625246,11/25/2017,8:54 PM,Still,1
1511625251,11/25/2017,8:54 PM,Still,1
1511625255,11/25/2017,8:54 PM,Still,1
1511625260,11/25/2017,8:54 PM,Still,1
1511625264,11/25/2017,8:54 PM,Still,1
1511625269,11/25/2017,8:54 PM,Still,1
1511625273,11/25/2017,8:54 PM,Still,1
1511625278,11/25/2017,8:54 PM,Still,1
1511625282,11/25/2017,8:54 PM,Still,1
1511625287,11/25/2017,8:54 PM,Still,1
1511625291,11/25/2017,8:54 PM,Still,1
1511625296,11/25/2017,8:54 PM,Still,1
1511625300,11/25/2017,8:55 PM,Still,1
1511625305,11/25/2017,8:55 PM,Still,0.86
1511625305,11/25/2017,8:55 PM,On foot,0.05
1511625305,11/25/2017,8:55 PM,Walking,0.05
1511625305,11/25/2017,8:55 PM,In a vehicle,0.04
1511625305,11/25/2017,8:55 PM,Unknown Activity,0.03
1511625305,11/25/2017,8:55 PM,On a bicycle,0.01
1511625309,11/25/2017,8:55 PM,Still,1
1511625314,11/25/2017,8:55 PM,Still,1
1511625318,11/25/2017,8:55 PM,Still,1
1511625323,11/25/2017,8:55 PM,Still,1
1511625327,11/25/2017,8:55 PM,Still,1
1511625332,11/25/2017,8:55 PM,Still,1
1511625336,11/25/2017,8:55 PM,Still,1
1511625341,11/25/2017,8:55 PM,Still,1
1511625345,11/25/2017,8:55 PM,Still,1
1511625350,11/25/2017,8:55 PM,Still,1
1511625354,11/25/2017,8:55 PM,Still,1
1511625359,11/25/2017,8:55 PM,Still,1
1511625363,11/25/2017,8:56 PM,Still,1
1511625368,11/25/2017,8:56 PM,Still,1
1511625372,11/25/2017,8:56 PM,Still,1
1511625377,11/25/2017,8:56 PM,Still,0.88
1511625377,11/25/2017,8:56 PM,On foot,0.08
1511625377,11/25/2017,8:56 PM,Walking,0.08
1511625377,11/25/2017,8:56 PM,Unknown Activity,0.02
1511625377,11/25/2017,8:56 PM,In a vehicle,0.01
1511625377,11/25/2017,8:56 PM,On a bicycle,0.01
1511625381,11/25/2017,8:56 PM,Still,0.78
1511625381,11/25/2017,8:56 PM,On foot,0.13
1511625381,11/25/2017,8:56 PM,Walking,0.13
1511625381,11/25/2017,8:56 PM,In a vehicle,0.03
1511625381,11/25/2017,8:56 PM,On a bicycle,0.02
1511625381,11/25/2017,8:56 PM,Unknown Activity,0.02
1511625386,11/25/2017,8:56 PM,Still,1
1511625390,11/25/2017,8:56 PM,Still,1
1511625395,11/25/2017,8:56 PM,Still,0.84
1511625395,11/25/2017,8:56 PM,In a vehicle,0.05
1511625395,11/25/2017,8:56 PM,On foot,0.05
1511625395,11/25/2017,8:56 PM,Walking,0.05
1511625395,11/25/2017,8:56 PM,Unknown Activity,0.03
1511625395,11/25/2017,8:56 PM,On a bicycle,0.01
1511625408,11/25/2017,8:56 PM,Still,0.37
1511625408,11/25/2017,8:56 PM,Unknown Activity,0.22
1511625408,11/25/2017,8:56 PM,In a vehicle,0.15
1511625408,11/25/2017,8:56 PM,On foot,0.09
1511625408,11/25/2017,8:56 PM,Walking,0.09
1511625408,11/25/2017,8:56 PM,On a bicycle,0.06
1511625408,11/25/2017,8:56 PM,Running,0.05
1511625412,11/25/2017,8:56 PM,Still,0.64
1511625412,11/25/2017,8:56 PM,On foot,0.22
1511625412,11/25/2017,8:56 PM,Walking,0.22
1511625412,11/25/2017,8:56 PM,In a vehicle,0.06
1511625412,11/25/2017,8:56 PM,On a bicycle,0.03
1511625412,11/25/2017,8:56 PM,Unknown Activity,0.02
1511625425,11/25/2017,8:57 PM,Still,0.45
1511625425,11/25/2017,8:57 PM,Unknown Activity,0.22
1511625425,11/25/2017,8:57 PM,On foot,0.12
1511625425,11/25/2017,8:57 PM,Walking,0.12
1511625425,11/25/2017,8:57 PM,In a vehicle,0.06
1511625425,11/25/2017,8:57 PM,On a bicycle,0.06
1511625425,11/25/2017,8:57 PM,Running,0.05
1511625430,11/25/2017,8:57 PM,Still,0.86
1511625430,11/25/2017,8:57 PM,In a vehicle,0.05
1511625430,11/25/2017,8:57 PM,On foot,0.05
1511625430,11/25/2017,8:57 PM,Walking,0.05
1511625430,11/25/2017,8:57 PM,Unknown Activity,0.03
1511625430,11/25/2017,8:57 PM,On a bicycle,0.01
1511625443,11/25/2017,8:57 PM,Still,0.41
1511625443,11/25/2017,8:57 PM,Unknown Activity,0.21
1511625443,11/25/2017,8:57 PM,In a vehicle,0.15
1511625443,11/25/2017,8:57 PM,On foot,0.07
1511625443,11/25/2017,8:57 PM,Walking,0.07
1511625443,11/25/2017,8:57 PM,On a bicycle,0.06
1511625443,11/25/2017,8:57 PM,Running,0.05
1511625447,11/25/2017,8:57 PM,Still,0.78
1511625447,11/25/2017,8:57 PM,In a vehicle,0.16
1511625447,11/25/2017,8:57 PM,On foot,0.02
1511625447,11/25/2017,8:57 PM,Unknown Activity,0.02
1511625447,11/25/2017,8:57 PM,Walking,0.02
1511625452,11/25/2017,8:57 PM,Still,0.87
1511625452,11/25/2017,8:57 PM,In a vehicle,0.07
1511625452,11/25/2017,8:57 PM,Unknown Activity,0.03
1511625452,11/25/2017,8:57 PM,On foot,0.02
1511625452,11/25/2017,8:57 PM,Walking,0.02
1511625456,11/25/2017,8:57 PM,Still,0.79
1511625456,11/25/2017,8:57 PM,In a vehicle,0.09
1511625456,11/25/2017,8:57 PM,On foot,0.04
1511625456,11/25/2017,8:57 PM,Walking,0.04
1511625456,11/25/2017,8:57 PM,On a bicycle,0.02
1511625456,11/25/2017,8:57 PM,Unknown Activity,0.02
1511625486,11/25/2017,8:58 PM,Tilting,1
1511625486,11/25/2017,8:58 PM,Unknown Activity,0.4
1511625486,11/25/2017,8:58 PM,In a vehicle,0.1
1511625486,11/25/2017,8:58 PM,On a bicycle,0.1
1511625486,11/25/2017,8:58 PM,On foot,0.1
1511625486,11/25/2017,8:58 PM,Still,0.1
1511625486,11/25/2017,8:58 PM,Walking,0.1
1511625486,11/25/2017,8:58 PM,Running,0.1
1511625525,11/25/2017,8:58 PM,Unknown Activity,0.25
1511625525,11/25/2017,8:58 PM,Still,0.23
1511625525,11/25/2017,8:58 PM,On foot,0.15
1511625525,11/25/2017,8:58 PM,Walking,0.15
1511625525,11/25/2017,8:58 PM,In a vehicle,0.12
1511625525,11/25/2017,8:58 PM,On a bicycle,0.07
1511625525,11/25/2017,8:58 PM,Running,0.06
1511625552,11/25/2017,8:59 PM,Tilting,1
1511625552,11/25/2017,8:59 PM,Still,0.6
1511625552,11/25/2017,8:59 PM,Unknown Activity,0.12
1511625552,11/25/2017,8:59 PM,In a vehicle,0.09
1511625552,11/25/2017,8:59 PM,On foot,0.09
1511625552,11/25/2017,8:59 PM,Walking,0.09
1511625552,11/25/2017,8:59 PM,On a bicycle,0.04
1511625552,11/25/2017,8:59 PM,Running,0.03
1511625557,11/25/2017,8:59 PM,Still,0.78
1511625557,11/25/2017,8:59 PM,On foot,0.15
1511625557,11/25/2017,8:59 PM,Walking,0.15
1511625557,11/25/2017,8:59 PM,Unknown Activity,0.03
1511625557,11/25/2017,8:59 PM,In a vehicle,0.02
1511625557,11/25/2017,8:59 PM,On a bicycle,0.01
1511625561,11/25/2017,8:59 PM,Still,0.74
1511625561,11/25/2017,8:59 PM,On foot,0.13
1511625561,11/25/2017,8:59 PM,Walking,0.13
1511625561,11/25/2017,8:59 PM,In a vehicle,0.05
1511625561,11/25/2017,8:59 PM,On a bicycle,0.02
1511625561,11/25/2017,8:59 PM,Unknown Activity,0.02
1511625565,11/25/2017,8:59 PM,Still,0.82
1511625565,11/25/2017,8:59 PM,On foot,0.1
1511625565,11/25/2017,8:59 PM,Walking,0.1
1511625565,11/25/2017,8:59 PM,In a vehicle,0.03
1511625565,11/25/2017,8:59 PM,Unknown Activity,0.02
1511625565,11/25/2017,8:59 PM,On a bicycle,0.01
1511625570,11/25/2017,8:59 PM,Still,0.89
1511625570,11/25/2017,8:59 PM,On foot,0.07
1511625570,11/25/2017,8:59 PM,Walking,0.07
1511625570,11/25/2017,8:59 PM,Unknown Activity,0.04
1511625574,11/25/2017,8:59 PM,Still,0.61
1511625574,11/25/2017,8:59 PM,In a vehicle,0.22
1511625574,11/25/2017,8:59 PM,On foot,0.04
1511625574,11/25/2017,8:59 PM,Walking,0.04
1511625574,11/25/2017,8:59 PM,Unknown Activity,0.03
1511625574,11/25/2017,8:59 PM,On a bicycle,0.01
1511625579,11/25/2017,8:59 PM,Still,1
1511625592,11/25/2017,8:59 PM,Still,0.32
1511625592,11/25/2017,8:59 PM,In a vehicle,0.24
1511625592,11/25/2017,8:59 PM,Unknown Activity,0.21
1511625592,11/25/2017,8:59 PM,On a bicycle,0.05
1511625592,11/25/2017,8:59 PM,On foot,0.05
1511625592,11/25/2017,8:59 PM,Walking,0.05
1511625592,11/25/2017,8:59 PM,Running,0.05
1511625596,11/25/2017,8:59 PM,Still,0.41
1511625596,11/25/2017,8:59 PM,On foot,0.37
1511625596,11/25/2017,8:59 PM,Walking,0.37
1511625596,11/25/2017,8:59 PM,In a vehicle,0.08
1511625596,11/25/2017,8:59 PM,Unknown Activity,0.04
1511625596,11/25/2017,8:59 PM,On a bicycle,0.02
1511625601,11/25/2017,9:00 PM,Still,0.35
1511625601,11/25/2017,9:00 PM,On foot,0.25
1511625601,11/25/2017,9:00 PM,Walking,0.25
1511625601,11/25/2017,9:00 PM,In a vehicle,0.13
1511625601,11/25/2017,9:00 PM,On a bicycle,0.13
1511625601,11/25/2017,9:00 PM,Unknown Activity,0.04
1511625605,11/25/2017,9:00 PM,Still,0.49
1511625605,11/25/2017,9:00 PM,In a vehicle,0.2
1511625605,11/25/2017,9:00 PM,On foot,0.08
1511625605,11/25/2017,9:00 PM,Walking,0.08
1511625605,11/25/2017,9:00 PM,On a bicycle,0.05
1511625605,11/25/2017,9:00 PM,Unknown Activity,0.04
1511625635,11/25/2017,9:00 PM,In a vehicle,0.46
1511625635,11/25/2017,9:00 PM,Unknown Activity,0.22
1511625635,11/25/2017,9:00 PM,Still,0.08
1511625635,11/25/2017,9:00 PM,On a bicycle,0.05
1511625635,11/25/2017,9:00 PM,On foot,0.05
1511625635,11/25/2017,9:00 PM,Walking,0.05
1511625635,11/25/2017,9:00 PM,Running,0.05
1511625666,11/25/2017,9:01 PM,Still,0.26
1511625666,11/25/2017,9:01 PM,On foot,0.2
1511625666,11/25/2017,9:01 PM,Walking,0.2
1511625666,11/25/2017,9:01 PM,In a vehicle,0.19
1511625666,11/25/2017,9:01 PM,Unknown Activity,0.12
1511625666,11/25/2017,9:01 PM,On a bicycle,0.06
1511625666,11/25/2017,9:01 PM,Running,0.03
1511625679,11/25/2017,9:01 PM,Still,0.26
1511625679,11/25/2017,9:01 PM,Unknown Activity,0.22
1511625679,11/25/2017,9:01 PM,In a vehicle,0.16
1511625679,11/25/2017,9:01 PM,On foot,0.14
1511625679,11/25/2017,9:01 PM,Walking,0.14
1511625679,11/25/2017,9:01 PM,On a bicycle,0.07
1511625679,11/25/2017,9:01 PM,Running,0.05
1511625692,11/25/2017,9:01 PM,Still,0.47
1511625692,11/25/2017,9:01 PM,Unknown Activity,0.22
1511625692,11/25/2017,9:01 PM,On foot,0.12
1511625692,11/25/2017,9:01 PM,Walking,0.12
1511625692,11/25/2017,9:01 PM,In a vehicle,0.05
1511625692,11/25/2017,9:01 PM,On a bicycle,0.05
1511625692,11/25/2017,9:01 PM,Running,0.05
1511625696,11/25/2017,9:01 PM,Still,0.84
1511625696,11/25/2017,9:01 PM,On foot,0.11
1511625696,11/25/2017,9:01 PM,Walking,0.11
1511625696,11/25/2017,9:01 PM,Unknown Activity,0.03
1511625696,11/25/2017,9:01 PM,In a vehicle,0.01
1511625701,11/25/2017,9:01 PM,Still,0.81
1511625701,11/25/2017,9:01 PM,On foot,0.14
1511625701,11/25/2017,9:01 PM,Walking,0.14
1511625701,11/25/2017,9:01 PM,Unknown Activity,0.03
1511625701,11/25/2017,9:01 PM,In a vehicle,0.01
1511625701,11/25/2017,9:01 PM,On a bicycle,0.01
1511625714,11/25/2017,9:01 PM,Still,0.48
1511625714,11/25/2017,9:01 PM,Unknown Activity,0.21
1511625714,11/25/2017,9:01 PM,On foot,0.09
1511625714,11/25/2017,9:01 PM,Walking,0.09
1511625714,11/25/2017,9:01 PM,In a vehicle,0.06
1511625714,11/25/2017,9:01 PM,On a bicycle,0.06
1511625714,11/25/2017,9:01 PM,Running,0.05
1511625718,11/25/2017,9:01 PM,Still,0.82
1511625718,11/25/2017,9:01 PM,On foot,0.12
1511625718,11/25/2017,9:01 PM,Walking,0.12
1511625718,11/25/2017,9:01 PM,In a vehicle,0.03
1511625718,11/25/2017,9:01 PM,Unknown Activity,0.03
1511625723,11/25/2017,9:02 PM,Still,0.82
1511625723,11/25/2017,9:02 PM,On foot,0.07
1511625723,11/25/2017,9:02 PM,Walking,0.07
1511625723,11/25/2017,9:02 PM,In a vehicle,0.04
1511625723,11/25/2017,9:02 PM,Unknown Activity,0.03
1511625723,11/25/2017,9:02 PM,On a bicycle,0.01
1511625727,11/25/2017,9:02 PM,Still,0.79
1511625727,11/25/2017,9:02 PM,In a vehicle,0.09
1511625727,11/25/2017,9:02 PM,On foot,0.03
1511625727,11/25/2017,9:02 PM,Walking,0.03
1511625727,11/25/2017,9:02 PM,Unknown Activity,0.02
1511625727,11/25/2017,9:02 PM,On a bicycle,0.01
1511625732,11/25/2017,9:02 PM,Still,0.87
1511625732,11/25/2017,9:02 PM,On foot,0.09
1511625732,11/25/2017,9:02 PM,Walking,0.09
1511625732,11/25/2017,9:02 PM,Unknown Activity,0.02
1511625732,11/25/2017,9:02 PM,In a vehicle,0.01
1511625736,11/25/2017,9:02 PM,Still,0.72
1511625736,11/25/2017,9:02 PM,On foot,0.12
1511625736,11/25/2017,9:02 PM,Walking,0.12
1511625736,11/25/2017,9:02 PM,In a vehicle,0.05
1511625736,11/25/2017,9:02 PM,On a bicycle,0.04
1511625736,11/25/2017,9:02 PM,Unknown Activity,0.03
1511625741,11/25/2017,9:02 PM,Still,0.7
1511625741,11/25/2017,9:02 PM,In a vehicle,0.09
1511625741,11/25/2017,9:02 PM,On foot,0.09
1511625741,11/25/2017,9:02 PM,Walking,0.09
1511625741,11/25/2017,9:02 PM,On a bicycle,0.03
1511625741,11/25/2017,9:02 PM,Unknown Activity,0.03
1511625745,11/25/2017,9:02 PM,Still,0.52
1511625745,11/25/2017,9:02 PM,On foot,0.36
1511625745,11/25/2017,9:02 PM,Walking,0.36
1511625745,11/25/2017,9:02 PM,In a vehicle,0.04
1511625746,11/25/2017,9:02 PM,Unknown Activity,0.04
1511625746,11/25/2017,9:02 PM,On a bicycle,0.02
1511625750,11/25/2017,9:02 PM,Still,0.81
1511625750,11/25/2017,9:02 PM,In a vehicle,0.07
1511625750,11/25/2017,9:02 PM,On foot,0.06
1511625750,11/25/2017,9:02 PM,Walking,0.06
1511625750,11/25/2017,9:02 PM,Unknown Activity,0.02
1511625750,11/25/2017,9:02 PM,On a bicycle,0.01
1511625754,11/25/2017,9:02 PM,Still,0.46
1511625755,11/25/2017,9:02 PM,On foot,0.2
1511625755,11/25/2017,9:02 PM,Walking,0.2
1511625755,11/25/2017,9:02 PM,In a vehicle,0.19
1511625755,11/25/2017,9:02 PM,On a bicycle,0.04
1511625755,11/25/2017,9:02 PM,Unknown Activity,0.04
1511625759,11/25/2017,9:02 PM,Still,0.72
1511625759,11/25/2017,9:02 PM,In a vehicle,0.14
1511625759,11/25/2017,9:02 PM,On foot,0.03
1511625759,11/25/2017,9:02 PM,Unknown Activity,0.03
1511625759,11/25/2017,9:02 PM,Walking,0.03
1511625759,11/25/2017,9:02 PM,On a bicycle,0.01
1511625764,11/25/2017,9:02 PM,Still,0.62
1511625764,11/25/2017,9:02 PM,On foot,0.29
1511625764,11/25/2017,9:02 PM,Walking,0.29
1511625764,11/25/2017,9:02 PM,In a vehicle,0.03
1511625764,11/25/2017,9:02 PM,Unknown Activity,0.03
1511625776,11/25/2017,9:02 PM,Still,0.29
1511625776,11/25/2017,9:02 PM,Unknown Activity,0.22
1511625776,11/25/2017,9:02 PM,In a vehicle,0.18
1511625776,11/25/2017,9:02 PM,On foot,0.08
1511625776,11/25/2017,9:02 PM,Walking,0.08
1511625776,11/25/2017,9:02 PM,On a bicycle,0.06
1511625776,11/25/2017,9:02 PM,Running,0.05
1511625780,11/25/2017,9:03 PM,Still,0.87
1511625780,11/25/2017,9:03 PM,In a vehicle,0.09
1511625780,11/25/2017,9:03 PM,Unknown Activity,0.02
1511625785,11/25/2017,9:03 PM,Still,0.8
1511625785,11/25/2017,9:03 PM,In a vehicle,0.1
1511625785,11/25/2017,9:03 PM,Unknown Activity,0.03
1511625785,11/25/2017,9:03 PM,On foot,0.02
1511625785,11/25/2017,9:03 PM,Walking,0.02
1511625785,11/25/2017,9:03 PM,On a bicycle,0.01
1511625789,11/25/2017,9:03 PM,Still,1
1511625794,11/25/2017,9:03 PM,Still,0.6
1511625794,11/25/2017,9:03 PM,In a vehicle,0.21
1511625794,11/25/2017,9:03 PM,Unknown Activity,0.03
1511625794,11/25/2017,9:03 PM,On a bicycle,0.02
1511625794,11/25/2017,9:03 PM,On foot,0.02
1511625794,11/25/2017,9:03 PM,Walking,0.02
1511625798,11/25/2017,9:03 PM,Still,0.59
1511625798,11/25/2017,9:03 PM,In a vehicle,0.22
1511625798,11/25/2017,9:03 PM,On foot,0.06
1511625798,11/25/2017,9:03 PM,Walking,0.06
1511625798,11/25/2017,9:03 PM,On a bicycle,0.02
1511625798,11/25/2017,9:03 PM,Unknown Activity,0.02
1511625803,11/25/2017,9:03 PM,Still,0.56
1511625803,11/25/2017,9:03 PM,In a vehicle,0.18
1511625803,11/25/2017,9:03 PM,On foot,0.07
1511625803,11/25/2017,9:03 PM,Walking,0.07
1511625803,11/25/2017,9:03 PM,Unknown Activity,0.04
1511625803,11/25/2017,9:03 PM,On a bicycle,0.01
1511625807,11/25/2017,9:03 PM,Still,0.58
1511625807,11/25/2017,9:03 PM,In a vehicle,0.25
1511625807,11/25/2017,9:03 PM,Unknown Activity,0.02
1511625812,11/25/2017,9:03 PM,Still,0.74
1511625812,11/25/2017,9:03 PM,In a vehicle,0.15
1511625812,11/25/2017,9:03 PM,On foot,0.03
1511625812,11/25/2017,9:03 PM,Unknown Activity,0.03
1511625812,11/25/2017,9:03 PM,Walking,0.03
1511625812,11/25/2017,9:03 PM,On a bicycle,0.01
1511625816,11/25/2017,9:03 PM,Still,0.87
1511625816,11/25/2017,9:03 PM,In a vehicle,0.08
1511625816,11/25/2017,9:03 PM,On foot,0.02
1511625816,11/25/2017,9:03 PM,Unknown Activity,0.02
1511625816,11/25/2017,9:03 PM,Walking,0.02
1511625821,11/25/2017,9:03 PM,Still,1
1511625834,11/25/2017,9:03 PM,Still,0.46
1511625834,11/25/2017,9:03 PM,Unknown Activity,0.22
1511625834,11/25/2017,9:03 PM,On foot,0.1
1511625834,11/25/2017,9:03 PM,Walking,0.1
1511625834,11/25/2017,9:03 PM,In a vehicle,0.07
1511625834,11/25/2017,9:03 PM,On a bicycle,0.06
1511625834,11/25/2017,9:03 PM,Running,0.05
1511625838,11/25/2017,9:03 PM,Still,1
1511625843,11/25/2017,9:04 PM,Still,1
1511625847,11/25/2017,9:04 PM,Still,0.72
1511625847,11/25/2017,9:04 PM,On foot,0.11
1511625847,11/25/2017,9:04 PM,Walking,0.11
1511625847,11/25/2017,9:04 PM,In a vehicle,0.1
1511625847,11/25/2017,9:04 PM,Unknown Activity,0.03
1511625847,11/25/2017,9:04 PM,On a bicycle,0.01
1511625860,11/25/2017,9:04 PM,Still,0.45
1511625860,11/25/2017,9:04 PM,Unknown Activity,0.21
1511625860,11/25/2017,9:04 PM,On foot,0.09
1511625860,11/25/2017,9:04 PM,Walking,0.09
1511625860,11/25/2017,9:04 PM,In a vehicle,0.08
1511625860,11/25/2017,9:04 PM,On a bicycle,0.06
1511625860,11/25/2017,9:04 PM,Running,0.05
1511625864,11/25/2017,9:04 PM,Still,0.84
1511625864,11/25/2017,9:04 PM,On foot,0.09
1511625864,11/25/2017,9:04 PM,Walking,0.09
1511625864,11/25/2017,9:04 PM,In a vehicle,0.03
1511625864,11/25/2017,9:04 PM,Unknown Activity,0.03
1511625869,11/25/2017,9:04 PM,Still,0.8
1511625869,11/25/2017,9:04 PM,On foot,0.07
1511625869,11/25/2017,9:04 PM,Walking,0.07
1511625869,11/25/2017,9:04 PM,In a vehicle,0.06
1511625869,11/25/2017,9:04 PM,Unknown Activity,0.03
1511625869,11/25/2017,9:04 PM,On a bicycle,0.01
1511625873,11/25/2017,9:04 PM,Still,1
1511625878,11/25/2017,9:04 PM,Still,0.68
1511625878,11/25/2017,9:04 PM,In a vehicle,0.15
1511625878,11/25/2017,9:04 PM,On foot,0.08
1511625878,11/25/2017,9:04 PM,Walking,0.08
1511625878,11/25/2017,9:04 PM,Unknown Activity,0.03
1511625878,11/25/2017,9:04 PM,On a bicycle,0.01
1511625882,11/25/2017,9:04 PM,Still,0.7
1511625882,11/25/2017,9:04 PM,In a vehicle,0.16
1511625882,11/25/2017,9:04 PM,On foot,0.05
1511625882,11/25/2017,9:04 PM,Walking,0.05
1511625882,11/25/2017,9:04 PM,Unknown Activity,0.02
1511625882,11/25/2017,9:04 PM,On a bicycle,0.01
1511625887,11/25/2017,9:04 PM,Still,1
1511625891,11/25/2017,9:04 PM,Still,0.83
1511625891,11/25/2017,9:04 PM,On foot,0.11
1511625891,11/25/2017,9:04 PM,Walking,0.11
1511625891,11/25/2017,9:04 PM,Unknown Activity,0.03
1511625891,11/25/2017,9:04 PM,In a vehicle,0.02
1511625896,11/25/2017,9:04 PM,Still,0.8
1511625896,11/25/2017,9:04 PM,In a vehicle,0.09
1511625896,11/25/2017,9:04 PM,On foot,0.08
1511625896,11/25/2017,9:04 PM,Walking,0.08
1511625896,11/25/2017,9:04 PM,Unknown Activity,0.03
1511625900,11/25/2017,9:05 PM,Still,0.78
1511625900,11/25/2017,9:05 PM,In a vehicle,0.1
1511625900,11/25/2017,9:05 PM,On foot,0.07
1511625900,11/25/2017,9:05 PM,Walking,0.07
1511625900,11/25/2017,9:05 PM,Unknown Activity,0.02
1511625900,11/25/2017,9:05 PM,On a bicycle,0.01
1511625905,11/25/2017,9:05 PM,Still,0.55
1511625905,11/25/2017,9:05 PM,In a vehicle,0.19
1511625905,11/25/2017,9:05 PM,On foot,0.08
1511625905,11/25/2017,9:05 PM,Walking,0.08
